@RELATION Model_Fear_gradientboosting_Actors_18
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE features69 NUMERIC
@ATTRIBUTE features70 NUMERIC
@ATTRIBUTE features71 NUMERIC
@ATTRIBUTE features72 NUMERIC
@ATTRIBUTE features73 NUMERIC
@ATTRIBUTE features74 NUMERIC
@ATTRIBUTE features75 NUMERIC
@ATTRIBUTE features76 NUMERIC
@ATTRIBUTE features77 NUMERIC
@ATTRIBUTE features78 NUMERIC
@ATTRIBUTE features79 NUMERIC
@ATTRIBUTE features80 NUMERIC
@ATTRIBUTE features81 NUMERIC
@ATTRIBUTE features82 NUMERIC
@ATTRIBUTE features83 NUMERIC
@ATTRIBUTE features84 NUMERIC
@ATTRIBUTE features85 NUMERIC
@ATTRIBUTE features86 NUMERIC
@ATTRIBUTE features87 NUMERIC
@ATTRIBUTE features88 NUMERIC
@ATTRIBUTE features89 NUMERIC
@ATTRIBUTE features90 NUMERIC
@ATTRIBUTE features91 NUMERIC
@ATTRIBUTE features92 NUMERIC
@ATTRIBUTE features93 NUMERIC
@ATTRIBUTE features94 NUMERIC
@ATTRIBUTE features95 NUMERIC
@ATTRIBUTE features96 NUMERIC
@ATTRIBUTE features97 NUMERIC
@ATTRIBUTE features98 NUMERIC
@ATTRIBUTE features99 NUMERIC
@ATTRIBUTE features100 NUMERIC
@ATTRIBUTE features101 NUMERIC
@ATTRIBUTE features102 NUMERIC
@ATTRIBUTE features103 NUMERIC
@ATTRIBUTE features104 NUMERIC
@ATTRIBUTE features105 NUMERIC
@ATTRIBUTE features106 NUMERIC
@ATTRIBUTE features107 NUMERIC
@ATTRIBUTE features108 NUMERIC
@ATTRIBUTE features109 NUMERIC
@ATTRIBUTE features110 NUMERIC
@ATTRIBUTE features111 NUMERIC
@ATTRIBUTE features112 NUMERIC
@ATTRIBUTE features113 NUMERIC
@ATTRIBUTE features114 NUMERIC
@ATTRIBUTE features115 NUMERIC
@ATTRIBUTE features116 NUMERIC
@ATTRIBUTE features117 NUMERIC
@ATTRIBUTE features118 NUMERIC
@ATTRIBUTE features119 NUMERIC
@ATTRIBUTE features120 NUMERIC
@ATTRIBUTE features121 NUMERIC
@ATTRIBUTE features122 NUMERIC
@ATTRIBUTE features123 NUMERIC
@ATTRIBUTE features124 NUMERIC
@ATTRIBUTE features125 NUMERIC
@ATTRIBUTE features126 NUMERIC
@ATTRIBUTE features127 NUMERIC
@ATTRIBUTE features128 NUMERIC
@ATTRIBUTE features129 NUMERIC
@ATTRIBUTE features130 NUMERIC
@ATTRIBUTE features131 NUMERIC
@ATTRIBUTE features132 NUMERIC
@ATTRIBUTE features133 NUMERIC
@ATTRIBUTE features134 NUMERIC
@ATTRIBUTE features135 NUMERIC
@ATTRIBUTE features136 NUMERIC
@ATTRIBUTE class {fear,other}

@DATA
0.083179,0.011797,2.926066,0.270816,0.220025,1.400831,0.032113,0.392628,-39.583404,1.289713,-0.264817,-0.086393,-0.307142,-0.047785,-0.122443,-0.231514,-0.177536,-0.274637,-0.086944,-0.059787,0.016828,0.014021,0.003234,0.023028,0.011974,0.015662,0.014521,0.027383,0.002573,0.009548,0.005816,0.006914,0.004677,0.019885,0.000761,0.000000,0.009949,0.000495,-0.000216,0.006765,0.000007,0.000622,0.014864,0.017040,0.007093,0.009395,-0.002635,-0.008126,0.003413,-0.001999,-0.001462,0.006226,-0.001884,-0.000489,-0.002719,-0.000013,0.000029,-0.000078,-0.000036,0.000097,0.000000,0.000072,0.000010,0.000010,0.000095,-0.000030,0.000045,-0.000000,0.064460,0.013107,0.386825,0.115335,0.055459,0.763363,0.079460,0.215914,8.780772,0.778090,0.557858,0.427691,0.333538,0.283088,0.293487,0.311853,0.270917,0.237522,0.331721,0.343201,0.218072,0.022821,0.005351,0.032574,0.017958,0.020279,0.020551,0.032297,0.003634,0.013638,0.008118,0.007186,0.007836,0.013279,0.048367,0.017056,0.438713,0.086687,0.044066,0.617191,0.116493,0.177972,6.306097,0.763677,0.413031,0.464086,0.407618,0.284916,0.334067,0.317360,0.305963,0.248136,0.307848,0.307590,0.239914,0.023680,0.007686,0.027858,0.020554,0.031484,0.024054,0.032029,0.004012,0.013533,0.010042,0.008817,0.010384,0.011853,other
0.067198,0.008967,2.711659,0.276026,0.243132,0.814236,0.006314,0.211881,-32.538135,1.463910,0.062418,0.128123,0.031118,0.147495,0.324551,0.001601,0.004987,0.099007,-0.082389,0.014185,-0.060884,0.006664,0.003759,0.036448,0.009629,0.007653,0.006782,0.097199,0.002723,0.003743,0.007485,0.018575,0.002684,0.033864,-0.000449,-0.000000,-0.005806,0.001724,-0.000142,0.023444,0.000006,0.009414,-0.048621,-0.020095,-0.000391,0.000603,0.004171,0.008327,0.003568,0.002510,0.000728,-0.004432,-0.002193,0.003733,-0.000523,0.000006,0.000005,0.000767,-0.000003,0.000001,-0.000064,-0.000299,-0.000004,0.000002,-0.000008,0.000095,0.000007,-0.000069,0.055835,0.008290,0.397367,0.053386,0.020186,0.615070,0.004975,0.193510,2.360548,0.715193,0.745074,0.368995,0.387773,0.252126,0.283255,0.212270,0.232631,0.199912,0.200435,0.167594,0.165599,0.010220,0.004851,0.031525,0.010347,0.007494,0.009840,0.046623,0.003498,0.005303,0.010492,0.017272,0.003381,0.015454,0.052969,0.007304,0.633563,0.044737,0.025486,0.720219,0.005452,0.230628,1.967212,0.744218,0.526116,0.364284,0.411845,0.254679,0.334377,0.266795,0.230963,0.259117,0.248192,0.231942,0.229676,0.012855,0.007007,0.034891,0.012653,0.009320,0.011720,0.060530,0.004317,0.006444,0.013824,0.018939,0.004739,0.018105,other
0.066540,0.017815,2.856480,0.285532,0.223957,1.529884,0.067437,0.428908,-36.385935,1.451029,-0.243799,-0.022606,-0.224676,0.105820,-0.064861,-0.056065,-0.156804,-0.204177,-0.316474,-0.158108,-0.136336,0.011994,0.006481,0.016423,0.022757,0.012661,0.007432,0.028316,0.003090,0.002204,0.009341,0.012411,0.003997,0.020421,0.000115,0.000000,-0.007719,0.005076,0.003775,0.030938,0.000008,0.009089,0.773955,0.012419,-0.002649,0.005017,-0.002363,0.002501,0.006340,0.000682,-0.002066,-0.000234,-0.000722,-0.005323,-0.005144,0.000234,0.000020,0.000040,0.000104,-0.000000,-0.000006,-0.001255,0.000026,0.000020,0.000066,0.000020,0.000030,-0.000404,0.056948,0.012327,0.362225,0.114216,0.050836,0.835837,0.110245,0.214707,7.919655,0.598552,0.599740,0.394529,0.342435,0.262808,0.307744,0.235140,0.165589,0.200311,0.189264,0.212597,0.254233,0.015035,0.010990,0.018846,0.025577,0.016014,0.015469,0.022032,0.004268,0.002624,0.008179,0.018818,0.005527,0.013674,0.049833,0.013741,0.496632,0.108110,0.053431,0.875497,0.158861,0.214665,8.061162,0.617342,0.459794,0.398747,0.381297,0.300131,0.329040,0.234461,0.203869,0.286052,0.232234,0.226066,0.232166,0.017919,0.014379,0.020300,0.024738,0.016403,0.021749,0.023609,0.004774,0.003419,0.010587,0.019602,0.006479,0.014881,other
0.082086,0.016583,2.775014,0.293626,0.245682,1.349436,0.029686,0.382370,-33.854406,1.815670,0.227467,0.100245,-0.002870,0.350988,0.066024,0.180419,0.070206,0.038586,-0.011118,0.067381,0.050875,0.005444,0.004943,0.073836,0.010086,0.016655,0.004557,0.040666,0.002080,0.003464,0.008728,0.030202,0.004073,0.028344,0.000607,0.000000,-0.006629,-0.001173,-0.000156,-0.010065,0.000017,-0.002885,0.035893,0.005328,-0.001828,-0.008715,-0.003981,0.001099,0.002155,0.009083,-0.004193,0.000529,-0.005786,-0.005106,0.005249,-0.000046,0.000077,-0.000320,0.000052,0.000161,-0.000182,-0.000474,0.000040,-0.000007,-0.000108,0.001356,0.000031,-0.000124,0.061108,0.015529,0.370210,0.100690,0.045646,0.881636,0.078198,0.234523,6.525810,0.669157,0.532694,0.389077,0.377100,0.245992,0.221537,0.267727,0.185729,0.215543,0.221585,0.180224,0.149614,0.004422,0.010786,0.062235,0.010451,0.011921,0.004455,0.029779,0.002804,0.003884,0.008512,0.023383,0.006508,0.016865,0.056306,0.016557,0.579890,0.078010,0.036866,0.817185,0.115442,0.214492,5.614341,0.540621,0.448585,0.382383,0.427398,0.297164,0.284300,0.329955,0.223304,0.269712,0.298789,0.221299,0.237023,0.006203,0.014411,0.066475,0.012104,0.013662,0.006450,0.036230,0.003166,0.005625,0.009780,0.025505,0.009052,0.018231,other
0.070184,0.016666,2.801608,0.229555,0.243219,0.432490,0.010416,0.076964,-31.596223,2.144875,0.112854,0.133605,-0.216966,0.090961,-0.030225,-0.123548,0.044841,0.020407,0.008182,-0.073021,-0.172643,0.019441,0.002483,0.086174,0.008670,0.006763,0.005778,0.076148,0.001864,0.003619,0.013615,0.020563,0.005693,0.040680,-0.000423,-0.000000,0.003089,0.001035,0.000237,0.002154,0.000065,-0.000025,-0.021843,-0.004132,-0.002568,-0.004624,-0.001350,-0.005056,0.004100,0.001234,0.002031,0.001882,-0.000566,0.001506,-0.000948,-0.000029,0.000003,-0.001421,-0.000005,-0.000089,-0.000008,0.003001,0.000001,-0.000005,-0.000006,-0.000470,-0.000001,0.000254,0.063884,0.014215,0.300730,0.071908,0.032251,0.418941,0.010315,0.096146,2.563816,0.738421,0.656545,0.464086,0.396883,0.275086,0.230918,0.277897,0.222762,0.299415,0.225288,0.211903,0.174828,0.021622,0.003751,0.067767,0.013493,0.008226,0.007969,0.045383,0.002791,0.005356,0.012236,0.019484,0.008547,0.017675,0.062419,0.011586,0.392693,0.065531,0.028127,0.445468,0.015278,0.099940,2.351134,0.647185,0.553580,0.411015,0.385608,0.296787,0.226015,0.325975,0.253394,0.297251,0.283727,0.259159,0.219471,0.026637,0.004724,0.086170,0.016207,0.010702,0.009358,0.055277,0.003357,0.006270,0.012908,0.025531,0.009701,0.018046,other
0.070559,0.008670,2.750369,0.290744,0.245636,1.248109,0.004781,0.345757,-32.689926,1.707957,0.480457,0.075933,-0.123018,0.141539,0.148864,0.146737,0.058574,-0.051777,0.027583,-0.036816,0.057019,0.008416,0.005022,0.028292,0.006641,0.009284,0.009918,0.058312,0.000954,0.002417,0.013126,0.042455,0.005467,0.024414,0.000415,-0.000001,0.031007,0.000894,0.001549,-0.003659,0.000021,0.001655,-0.015119,0.013382,-0.008809,0.010388,-0.022597,-0.011651,-0.002570,0.004272,0.002141,0.006886,0.008665,0.012558,0.011446,0.000031,-0.000005,0.000053,0.000007,0.000098,0.000125,0.000319,-0.000015,0.000010,0.000084,0.001889,-0.000004,0.000313,0.047459,0.008765,0.464577,0.078681,0.035203,0.710343,0.003412,0.199294,2.568455,0.733898,0.538545,0.304867,0.341859,0.249302,0.247826,0.222370,0.174190,0.204949,0.188720,0.180925,0.159812,0.008356,0.010575,0.021281,0.006873,0.010170,0.009735,0.039752,0.001083,0.001539,0.014326,0.031524,0.009865,0.012974,0.046338,0.008798,0.631798,0.059450,0.042078,0.664011,0.003854,0.183748,2.076593,0.640427,0.488022,0.445119,0.358705,0.289922,0.265914,0.270752,0.237631,0.247636,0.199490,0.197460,0.192989,0.011139,0.012172,0.022809,0.009043,0.013256,0.012609,0.048181,0.001446,0.001690,0.015672,0.033904,0.013481,0.015321,other
0.100883,0.012085,2.973192,0.227608,0.226139,0.672457,0.006979,0.183828,-31.887294,1.915161,-0.114057,0.141510,-0.295936,0.362448,0.216174,0.054619,0.122327,-0.022320,-0.091385,-0.010464,-0.078309,0.011236,0.003943,0.052076,0.005542,0.006467,0.003822,0.037851,0.001777,0.006336,0.030577,0.026085,0.006790,0.026665,-0.000365,-0.000000,0.001448,-0.001239,-0.000195,-0.004818,0.000025,-0.003512,0.026375,-0.011079,-0.017783,-0.004765,-0.006871,0.003391,0.015479,-0.001640,0.000757,-0.000262,-0.008387,-0.000090,0.000014,-0.000020,0.000020,-0.000240,0.000035,-0.000022,-0.000022,-0.000253,0.000018,0.000021,-0.000170,-0.000346,0.000007,-0.000147,0.055289,0.014284,0.407963,0.063026,0.030914,0.443652,0.004447,0.119580,2.017066,0.649736,0.616984,0.404149,0.414283,0.372399,0.333878,0.228223,0.221700,0.200311,0.197027,0.198945,0.206103,0.016139,0.006342,0.047435,0.007317,0.006032,0.005298,0.030626,0.002467,0.007400,0.027874,0.022051,0.013164,0.014770,0.046368,0.013195,0.661001,0.060375,0.034814,0.467816,0.005844,0.137215,1.638847,0.672725,0.503550,0.354309,0.400776,0.359491,0.296902,0.251904,0.269281,0.252849,0.228095,0.251903,0.226867,0.014058,0.008981,0.060087,0.010169,0.007308,0.006842,0.033975,0.002769,0.008416,0.026353,0.022592,0.012318,0.017339,other
0.071279,0.008596,2.645121,0.280148,0.258822,0.653709,0.008883,0.154196,-35.141384,2.118894,0.254513,0.216462,0.107536,0.095551,0.198304,0.075030,0.058014,0.024176,-0.075235,0.085433,0.006846,0.006795,0.003255,0.065564,0.008976,0.015053,0.006071,0.103790,0.002553,0.003776,0.008365,0.013102,0.005637,0.039158,0.001986,-0.000000,-0.013750,0.002206,-0.000182,0.029451,0.000101,0.014977,-0.048337,-0.009867,0.003134,-0.002835,0.011385,0.009733,0.004322,-0.002529,0.000657,0.010824,0.010648,0.001886,-0.002574,0.000032,0.000011,0.000759,0.000033,0.000053,0.000012,-0.001559,0.000020,0.000004,0.000131,0.000663,-0.000001,-0.000277,0.060742,0.011832,0.406124,0.076868,0.032647,0.557875,0.007568,0.181240,2.556059,0.704720,0.620435,0.358399,0.375099,0.201954,0.203504,0.209567,0.206508,0.176962,0.178693,0.143983,0.189782,0.008876,0.005716,0.053070,0.013565,0.018194,0.007215,0.053843,0.005061,0.004856,0.008803,0.012750,0.010209,0.013129,0.065165,0.009866,0.646247,0.065452,0.026453,0.627354,0.008698,0.221015,1.758241,0.637614,0.476867,0.340492,0.303508,0.208605,0.244371,0.243078,0.265667,0.223791,0.202537,0.181793,0.245610,0.012797,0.007180,0.054913,0.016766,0.022442,0.007859,0.058590,0.007169,0.006215,0.011350,0.017419,0.011803,0.014255,other
0.081004,0.006643,2.961085,0.268732,0.229722,1.210944,0.053107,0.335986,-35.820804,1.669811,0.049438,0.143425,-0.216143,0.214399,-0.020751,-0.097180,0.016934,-0.106353,-0.127281,-0.056067,-0.144873,0.012490,0.003520,0.019602,0.008318,0.012089,0.009579,0.041004,0.003249,0.007182,0.021235,0.023789,0.004720,0.020298,0.000575,-0.000000,0.005484,-0.000673,0.000048,-0.002698,-0.000004,0.000406,0.038554,0.007462,-0.007571,-0.007173,0.001423,-0.000004,-0.002879,0.001176,-0.002542,-0.003437,-0.001916,-0.008346,-0.002771,0.000065,0.000018,-0.000329,0.000005,-0.000765,0.000053,-0.000628,0.000016,-0.000036,0.000421,0.000558,0.000094,-0.000286,0.057991,0.008559,0.291484,0.094491,0.046723,0.653847,0.097879,0.168087,6.272891,0.547061,0.602649,0.443833,0.301865,0.269144,0.232517,0.247352,0.216053,0.237621,0.221243,0.232594,0.196480,0.017596,0.004084,0.023561,0.009575,0.017829,0.013753,0.034654,0.005009,0.008975,0.022724,0.022278,0.006113,0.011035,0.052493,0.007112,0.434708,0.096729,0.054323,0.682022,0.109084,0.183407,6.803199,0.538078,0.473584,0.457850,0.384831,0.272809,0.273047,0.296756,0.230886,0.256915,0.230057,0.255653,0.225139,0.021694,0.005530,0.030146,0.013970,0.022964,0.017108,0.040766,0.005895,0.011087,0.030282,0.023075,0.006642,0.013223,other
0.080455,0.007459,2.590090,0.331754,0.266983,1.343114,0.004521,0.433510,-34.918272,1.600060,0.243566,0.160767,0.011626,0.248700,0.165842,0.061617,0.069977,0.048728,0.022450,0.017174,0.012230,0.008374,0.002473,0.045561,0.007388,0.008267,0.003944,0.113385,0.002355,0.003864,0.008058,0.017875,0.002140,0.037834,0.000922,0.000000,0.014345,-0.001070,0.000580,-0.041685,0.000010,-0.009312,0.067702,0.001746,-0.001077,0.020365,0.001531,0.002120,-0.009352,-0.009545,0.016477,0.001129,-0.009277,-0.009865,0.004854,-0.000000,0.000020,-0.000760,-0.000035,0.000011,-0.000050,0.005171,-0.000007,-0.000016,0.000007,-0.000285,-0.000018,0.001371,0.065270,0.008785,0.369639,0.072887,0.025904,0.798055,0.003685,0.220738,2.645951,0.512998,0.546961,0.368594,0.252196,0.191618,0.238521,0.185178,0.206043,0.171576,0.182795,0.182964,0.157659,0.013543,0.003102,0.025134,0.011067,0.007255,0.004378,0.067223,0.002935,0.004027,0.009049,0.019175,0.003721,0.018036,0.083295,0.009930,0.456853,0.049699,0.020852,0.758779,0.003704,0.194641,1.823411,0.529962,0.499418,0.426683,0.310684,0.262666,0.299529,0.222436,0.246214,0.212913,0.252798,0.256444,0.204531,0.019134,0.004245,0.032838,0.010767,0.009283,0.004112,0.082203,0.003671,0.005142,0.010256,0.019440,0.005120,0.022576,other
0.086357,0.011393,2.949899,0.262057,0.201737,1.445640,0.055270,0.378711,-43.841166,1.260543,0.013578,-0.006757,-0.099025,-0.020809,-0.017493,-0.066106,-0.185037,-0.164515,-0.154876,-0.076739,-0.030747,0.009956,0.003197,0.017185,0.015869,0.016456,0.011067,0.036532,0.003563,0.003526,0.005618,0.010722,0.003528,0.019974,0.000133,-0.000000,0.001399,0.000748,-0.000013,0.009415,0.000006,0.002390,-0.001824,0.010872,0.001730,0.004530,0.005628,-0.007358,0.003392,-0.000289,0.002970,-0.002902,-0.001599,0.005077,-0.000383,0.000024,0.000006,-0.000021,-0.000272,0.000119,0.000023,0.000005,-0.000013,-0.000004,0.000031,0.000186,-0.000162,-0.000020,0.064885,0.007058,0.412155,0.117455,0.053638,0.867197,0.104046,0.228550,8.785686,0.629939,0.570923,0.340389,0.300789,0.253713,0.248988,0.204853,0.204966,0.162919,0.238406,0.248055,0.184640,0.010758,0.004841,0.016415,0.025765,0.019318,0.014611,0.028988,0.007117,0.004108,0.005015,0.008249,0.004354,0.014203,0.062946,0.009709,0.505031,0.101690,0.050583,0.820891,0.140209,0.204741,7.843321,0.577039,0.522201,0.364110,0.367788,0.269840,0.291288,0.265313,0.237031,0.210404,0.227015,0.274493,0.238463,0.013796,0.006148,0.022825,0.031097,0.031180,0.017245,0.031199,0.007288,0.005422,0.006475,0.010519,0.005422,0.012804,other
0.065074,0.008798,2.860403,0.205947,0.230169,0.522347,0.007870,0.105588,-32.063947,1.566916,0.081208,0.165469,-0.434550,0.333446,0.173042,-0.111408,0.182348,-0.076109,-0.081188,0.155734,-0.057069,0.008353,0.003902,0.062767,0.014737,0.008386,0.008534,0.126579,0.002072,0.004957,0.009386,0.013247,0.006207,0.046924,0.000531,-0.000000,-0.007383,-0.001063,-0.000436,-0.004534,0.000067,-0.001390,0.037734,-0.024991,-0.006421,-0.003221,-0.009474,0.008678,0.000314,-0.003447,0.009921,-0.003860,0.005796,0.005365,-0.006662,-0.000030,0.000025,0.000364,-0.000044,-0.000041,-0.000011,0.000569,0.000002,-0.000031,-0.000028,-0.000100,-0.000006,0.000178,0.049112,0.009162,0.283021,0.072315,0.036104,0.423851,0.007554,0.105525,2.680315,0.887475,0.672337,0.360333,0.465546,0.305417,0.369868,0.293220,0.384586,0.245564,0.287036,0.216187,0.250747,0.011106,0.005715,0.054202,0.021024,0.010280,0.015307,0.074107,0.004169,0.005770,0.009381,0.012655,0.007655,0.018356,0.041558,0.011506,0.360422,0.048949,0.028205,0.369611,0.008112,0.113609,1.869120,0.681206,0.605318,0.370741,0.485220,0.331155,0.319448,0.295043,0.328661,0.255178,0.272884,0.224703,0.269669,0.014860,0.007492,0.062491,0.022188,0.014217,0.018698,0.070942,0.005325,0.008153,0.011866,0.013191,0.008398,0.017391,other
0.066331,0.009580,2.890914,0.225365,0.189036,1.195840,0.080774,0.328127,-45.915234,1.516377,0.025132,-0.151243,-0.021965,0.040628,-0.073740,-0.012200,-0.064445,-0.060431,-0.001103,-0.051954,-0.075241,0.010619,0.005174,0.015971,0.007522,0.011451,0.005165,0.046093,0.002795,0.005773,0.018343,0.016205,0.003437,0.021289,0.000668,-0.000000,0.017342,-0.001644,0.000351,-0.020019,0.000006,-0.002753,0.119407,0.034439,-0.007776,-0.002634,-0.000615,0.003267,-0.005553,0.000993,-0.003745,-0.002852,-0.002600,-0.003625,-0.000514,0.000188,0.000080,0.000268,0.000026,0.000250,0.000165,0.000277,0.000062,0.000100,0.000036,0.000475,0.000116,0.000077,0.057622,0.009149,0.486645,0.116406,0.054518,0.797174,0.119594,0.210026,7.876245,0.668331,0.601684,0.433591,0.231522,0.219837,0.213763,0.213937,0.168589,0.207245,0.203212,0.221925,0.225084,0.015767,0.007575,0.016013,0.009608,0.014742,0.005651,0.028733,0.004558,0.007751,0.022649,0.016815,0.003356,0.010849,0.046879,0.012483,0.727404,0.114722,0.060728,0.844978,0.141537,0.223433,8.570656,0.591340,0.508746,0.407310,0.269548,0.250002,0.287525,0.240000,0.203283,0.273903,0.224981,0.269437,0.244259,0.021580,0.008383,0.019623,0.011315,0.016794,0.007917,0.038301,0.006453,0.009180,0.030452,0.022962,0.004151,0.014009,other
0.070203,0.004836,2.751553,0.252033,0.258632,0.511136,0.006938,0.081724,-36.544003,1.889221,0.420602,0.394216,-0.083901,0.140666,0.271354,-0.009793,0.198492,-0.008957,0.077703,0.013820,0.081966,0.005595,0.003239,0.060351,0.010506,0.014707,0.005995,0.126331,0.003199,0.002928,0.005193,0.014343,0.001827,0.043638,0.000136,0.000000,-0.011047,-0.000011,0.000297,-0.004928,-0.000104,-0.000912,-0.021873,0.003808,0.013307,-0.010616,0.017132,0.002641,-0.011719,0.006804,-0.004051,0.006876,0.005201,-0.001813,-0.000438,-0.000061,-0.000020,-0.001931,-0.000049,-0.000043,-0.000029,0.001861,-0.000013,-0.000013,-0.000046,-0.000052,-0.000012,0.000227,0.055763,0.009367,0.269311,0.068110,0.028776,0.447161,0.005877,0.109271,2.796187,0.612694,0.660210,0.311402,0.371416,0.267768,0.323462,0.277895,0.231433,0.214407,0.232250,0.200201,0.184049,0.007029,0.006370,0.048860,0.015960,0.015191,0.008188,0.044328,0.006796,0.002910,0.004755,0.015400,0.002831,0.012748,0.052645,0.008410,0.369182,0.051749,0.021843,0.386170,0.006782,0.121381,2.233923,0.556212,0.482040,0.295243,0.415100,0.256316,0.348424,0.268363,0.271384,0.256790,0.258919,0.210812,0.221603,0.009195,0.008158,0.067511,0.013853,0.015710,0.009373,0.056715,0.008239,0.002903,0.005422,0.016064,0.003900,0.014019,other
0.078961,0.004732,2.728275,0.253495,0.239081,0.857977,0.006305,0.227681,-33.524736,1.506330,-0.023548,-0.009161,-0.298978,0.138076,0.104540,0.005478,0.081487,0.041380,-0.031583,-0.121059,-0.041129,0.011574,0.007021,0.047052,0.006147,0.009817,0.011934,0.101035,0.004500,0.005244,0.006998,0.010260,0.008923,0.036790,-0.000114,-0.000000,-0.015849,0.001517,0.000105,-0.014235,-0.000035,-0.004494,-0.036077,-0.009902,-0.048827,-0.019712,0.010319,-0.019987,-0.009243,0.035625,0.015645,-0.009248,0.026967,0.008828,0.003191,0.000109,-0.000031,-0.001368,-0.000019,-0.000098,-0.000048,0.004052,-0.000026,-0.000077,-0.000169,-0.000290,-0.000029,0.000760,0.055151,0.006410,0.450380,0.069645,0.031419,0.545827,0.004910,0.170801,3.031243,0.739223,0.636637,0.412486,0.476375,0.290977,0.248927,0.210646,0.214758,0.180967,0.197352,0.163115,0.205991,0.010709,0.010225,0.045671,0.007423,0.014235,0.018573,0.055518,0.009190,0.007502,0.007272,0.007823,0.013200,0.017323,0.066199,0.006921,0.581144,0.057401,0.030833,0.581202,0.004610,0.189627,2.146722,0.574751,0.541868,0.410663,0.505358,0.314283,0.299789,0.212235,0.235459,0.214351,0.271041,0.202582,0.215369,0.012670,0.014036,0.057555,0.008794,0.017686,0.019901,0.065333,0.011411,0.009978,0.008978,0.011562,0.019474,0.018509,other
